"","ensembl_gene_id_version","external_gene_name","ensembl_gene_id"
"14183","ENSG00000035499.13","DEPDC1B","ENSG00000035499"
"14184","ENSG00000037241.7","RPL26L1","ENSG00000037241"
"14185","ENSG00000037280.16","FLT4","ENSG00000037280"
"14186","ENSG00000037474.15","NSUN2","ENSG00000037474"
"14187","ENSG00000037749.13","MFAP3","ENSG00000037749"
"14188","ENSG00000038002.9","AGA","ENSG00000038002"
"14189","ENSG00000038274.18","MAT2B","ENSG00000038274"
"14190","ENSG00000038295.8","TLL1","ENSG00000038295"
"14191","ENSG00000038382.23","TRIO","ENSG00000038382"
"14192","ENSG00000038427.16","VCAN","ENSG00000038427"
"14193","ENSG00000039123.16","MTREX","ENSG00000039123"
"14194","ENSG00000039139.11","DNAH5","ENSG00000039139"
"14195","ENSG00000039319.17","ZFYVE16","ENSG00000039319"
"14196","ENSG00000039560.14","RAI14","ENSG00000039560"
"14197","ENSG00000039600.11","SOX30","ENSG00000039600"
"14198","ENSG00000040275.17","SPDL1","ENSG00000040275"
"14199","ENSG00000040731.10","CDH10","ENSG00000040731"
"14200","ENSG00000043143.22","JADE2","ENSG00000043143"
"14201","ENSG00000043462.13","LCP2","ENSG00000043462"
"14202","ENSG00000044115.21","CTNNA1","ENSG00000044115"
"14203","ENSG00000047188.16","YTHDC2","ENSG00000047188"
"14204","ENSG00000048140.18","TSPAN17","ENSG00000048140"
"14205","ENSG00000048162.22","NOP16","ENSG00000048162"
"14206","ENSG00000049167.16","ERCC8","ENSG00000049167"
"14207","ENSG00000049192.15","ADAMTS6","ENSG00000049192"
"14208","ENSG00000049656.14","CLPTM1L","ENSG00000049656"
"14209","ENSG00000049860.14","HEXB","ENSG00000049860"
"14210","ENSG00000049883.15","PTCD2","ENSG00000049883"
"14211","ENSG00000050730.16","TNIP3","ENSG00000050730"
"14212","ENSG00000050748.18","MAPK9","ENSG00000050748"
"14213","ENSG00000050767.18","COL23A1","ENSG00000050767"
"14214","ENSG00000051596.10","THOC3","ENSG00000051596"
"14215","ENSG00000052795.13","FNIP2","ENSG00000052795"
"14216","ENSG00000052802.13","MSMO1","ENSG00000052802"
"14217","ENSG00000054598.9","FOXC1","ENSG00000054598"
"14218","ENSG00000055147.19","FAM114A2","ENSG00000055147"
"14219","ENSG00000055163.21","CYFIP2","ENSG00000055163"
"14220","ENSG00000056050.7","HPF1","ENSG00000056050"
"14221","ENSG00000056097.16","ZFR","ENSG00000056097"
"14222","ENSG00000058729.11","RIOK2","ENSG00000058729"
"14223","ENSG00000059691.12","GATB","ENSG00000059691"
"14224","ENSG00000061455.11","PRDM6","ENSG00000061455"
"14225","ENSG00000061492.12","WNT8A","ENSG00000061492"
"14226","ENSG00000061918.14","GUCY1B1","ENSG00000061918"
"14227","ENSG00000062194.16","GPBP1","ENSG00000062194"
"14228","ENSG00000063438.20","AHRR","ENSG00000063438"
"14229","ENSG00000064651.14","SLC12A2","ENSG00000064651"
"14230","ENSG00000064652.11","SNX24","ENSG00000064652"
"14231","ENSG00000064692.20","SNCAIP","ENSG00000064692"
"14232","ENSG00000066230.12","SLC9A3","ENSG00000066230"
"14233","ENSG00000066583.12","ISOC1","ENSG00000066583"
"14234","ENSG00000067113.17","PLPP1","ENSG00000067113"
"14235","ENSG00000067248.11","DHX29","ENSG00000067248"
"14236","ENSG00000068796.19","KIF2A","ENSG00000068796"
"14237","ENSG00000069011.16","PITX1","ENSG00000069011"
"14238","ENSG00000069018.19","TRPC7","ENSG00000069018"
"14239","ENSG00000069020.19","MAST4","ENSG00000069020"
"14240","ENSG00000070190.13","DAPP1","ENSG00000070190"
"14241","ENSG00000070193.5","FGF10","ENSG00000070193"
"14242","ENSG00000070614.15","NDST1","ENSG00000070614"
"14243","ENSG00000070808.17","CAMK2A","ENSG00000070808"
"14244","ENSG00000070814.22","TCOF1","ENSG00000070814"
"14245","ENSG00000071205.12","ARHGAP10","ENSG00000071205"
"14246","ENSG00000071539.14","TRIP13","ENSG00000071539"
"14247","ENSG00000072364.13","AFF4","ENSG00000072364"
"14248","ENSG00000072571.20","HMMR","ENSG00000072571"
"14249","ENSG00000072682.20","P4HA2","ENSG00000072682"
"14250","ENSG00000072786.13","STK10","ENSG00000072786"
"14251","ENSG00000072803.18","FBXW11","ENSG00000072803"
"14252","ENSG00000073331.18","ALPK1","ENSG00000073331"
"14253","ENSG00000073578.18","SDHA","ENSG00000073578"
"14254","ENSG00000074276.11","CDHR2","ENSG00000074276"
"14255","ENSG00000074317.11","SNCB","ENSG00000074317"
"14256","ENSG00000077684.16","JADE1","ENSG00000077684"
"14257","ENSG00000078295.17","ADCY2","ENSG00000078295"
"14258","ENSG00000078795.17","PKD2L2","ENSG00000078795"
"14259","ENSG00000079215.15","SLC1A3","ENSG00000079215"
"14260","ENSG00000081059.20","TCF7","ENSG00000081059"
"14261","ENSG00000081791.9","DELE1","ENSG00000081791"
"14262","ENSG00000081818.4","PCDHB4","ENSG00000081818"
"14263","ENSG00000081842.18","PCDHA6","ENSG00000081842"
"14264","ENSG00000081853.15","PCDHGA2","ENSG00000081853"
"14265","ENSG00000082068.9","WDR70","ENSG00000082068"
"14266","ENSG00000082074.19","FYB1","ENSG00000082074"
"14267","ENSG00000082196.21","C1QTNF3","ENSG00000082196"
"14268","ENSG00000082213.18","C5orf22","ENSG00000082213"
"14269","ENSG00000082515.18","MRPL22","ENSG00000082515"
"14270","ENSG00000082516.9","GEMIN5","ENSG00000082516"
"14271","ENSG00000083312.19","TNPO1","ENSG00000083312"
"14272","ENSG00000083720.13","OXCT1","ENSG00000083720"
"14273","ENSG00000083857.15","FAT1","ENSG00000083857"
"14274","ENSG00000085231.14","AK6","ENSG00000085231"
"14275","ENSG00000085365.18","SCAMP1","ENSG00000085365"
"14276","ENSG00000085871.9","MGST2","ENSG00000085871"
"14277","ENSG00000086189.11","DIMT1","ENSG00000086189"
"14278","ENSG00000086200.17","IPO11","ENSG00000086200"
"14279","ENSG00000086570.13","FAT2","ENSG00000086570"
"14280","ENSG00000086589.12","RBM22","ENSG00000086589"
"14281","ENSG00000087116.17","ADAMTS2","ENSG00000087116"
"14282","ENSG00000087206.17","UIMC1","ENSG00000087206"
"14283","ENSG00000091009.8","RBM27","ENSG00000091009"
"14284","ENSG00000091010.6","POU4F3","ENSG00000091010"
"14285","ENSG00000092421.17","SEMA6A","ENSG00000092421"
"14286","ENSG00000094755.17","GABRP","ENSG00000094755"
"14287","ENSG00000094880.11","CDC23","ENSG00000094880"
"14288","ENSG00000095015.6","MAP3K1","ENSG00000095015"
"14289","ENSG00000109270.13","LAMTOR3","ENSG00000109270"
"14290","ENSG00000109320.14","NFKB1","ENSG00000109320"
"14291","ENSG00000109323.11","MANBA","ENSG00000109323"
"14292","ENSG00000109332.20","UBE2D3","ENSG00000109332"
"14293","ENSG00000109339.24","MAPK10","ENSG00000109339"
"14294","ENSG00000109381.21","ELF2","ENSG00000109381"
"14295","ENSG00000109390.13","NDUFC1","ENSG00000109390"
"14296","ENSG00000109424.4","UCP1","ENSG00000109424"
"14297","ENSG00000109436.8","TBC1D9","ENSG00000109436"
"14298","ENSG00000109445.11","ZNF330","ENSG00000109445"
"14299","ENSG00000109452.13","INPP4B","ENSG00000109452"
"14300","ENSG00000109466.14","KLHL2","ENSG00000109466"
"14301","ENSG00000109471.5","IL2","ENSG00000109471"
"14302","ENSG00000109472.14","CPE","ENSG00000109472"
"14303","ENSG00000109475.17","RPL34","ENSG00000109475"
"14304","ENSG00000109511.12","ANXA10","ENSG00000109511"
"14305","ENSG00000109534.17","GAR1","ENSG00000109534"
"14306","ENSG00000109572.16","CLCN3","ENSG00000109572"
"14307","ENSG00000109576.14","AADAT","ENSG00000109576"
"14308","ENSG00000109586.12","GALNT7","ENSG00000109586"
"14309","ENSG00000109654.16","TRIM2","ENSG00000109654"
"14310","ENSG00000109670.17","FBXW7","ENSG00000109670"
"14311","ENSG00000109674.4","NEIL3","ENSG00000109674"
"14312","ENSG00000109738.11","GLRB","ENSG00000109738"
"14313","ENSG00000109756.10","RAPGEF2","ENSG00000109756"
"14314","ENSG00000109762.17","SNX25","ENSG00000109762"
"14315","ENSG00000109771.16","LRP2BP","ENSG00000109771"
"14316","ENSG00000109775.11","UFSP2","ENSG00000109775"
"14317","ENSG00000109794.14","FAM149A","ENSG00000109794"
"14318","ENSG00000112679.15","DUSP22","ENSG00000112679"
"14319","ENSG00000112685.14","EXOC2","ENSG00000112685"
"14320","ENSG00000112699.11","GMDS","ENSG00000112699"
"14321","ENSG00000112739.17","PRPF4B","ENSG00000112739"
"14322","ENSG00000112799.9","LY86","ENSG00000112799"
"14323","ENSG00000112851.16","ERBIN","ENSG00000112851"
"14324","ENSG00000112852.7","PCDHB2","ENSG00000112852"
"14325","ENSG00000112855.17","HARS2","ENSG00000112855"
"14326","ENSG00000112874.10","NUDT12","ENSG00000112874"
"14327","ENSG00000112877.8","CEP72","ENSG00000112877"
"14328","ENSG00000112893.10","MAN2A1","ENSG00000112893"
"14329","ENSG00000112902.12","SEMA5A","ENSG00000112902"
"14330","ENSG00000112941.14","TENT4A","ENSG00000112941"
"14331","ENSG00000112964.14","GHR","ENSG00000112964"
"14332","ENSG00000112972.15","HMGCS1","ENSG00000112972"
"14333","ENSG00000112977.16","DAP","ENSG00000112977"
"14334","ENSG00000112981.5","NME5","ENSG00000112981"
"14335","ENSG00000112983.18","BRD8","ENSG00000112983"
"14336","ENSG00000112984.12","KIF20A","ENSG00000112984"
"14337","ENSG00000112992.18","NNT","ENSG00000112992"
"14338","ENSG00000112996.11","MRPS30","ENSG00000112996"
"14339","ENSG00000113013.16","HSPA9","ENSG00000113013"
"14340","ENSG00000113048.19","MRPS27","ENSG00000113048"
"14341","ENSG00000113068.10","PFDN1","ENSG00000113068"
"14342","ENSG00000113070.8","HBEGF","ENSG00000113070"
"14343","ENSG00000113073.15","SLC4A9","ENSG00000113073"
"14344","ENSG00000113083.15","LOX","ENSG00000113083"
"14345","ENSG00000113088.6","GZMK","ENSG00000113088"
"14346","ENSG00000113100.10","CDH9","ENSG00000113100"
"14347","ENSG00000113108.20","APBB3","ENSG00000113108"
"14348","ENSG00000113119.13","TMCO6","ENSG00000113119"
"14349","ENSG00000113140.11","SPARC","ENSG00000113140"
"14350","ENSG00000113141.19","IK","ENSG00000113141"
"14351","ENSG00000113161.17","HMGCR","ENSG00000113161"
"14352","ENSG00000113163.19","CERT1","ENSG00000113163"
"14353","ENSG00000113194.13","FAF2","ENSG00000113194"
"14354","ENSG00000113196.3","HAND1","ENSG00000113196"
"14355","ENSG00000113205.5","PCDHB3","ENSG00000113205"
"14356","ENSG00000113209.9","PCDHB5","ENSG00000113209"
"14357","ENSG00000113211.6","PCDHB6","ENSG00000113211"
"14358","ENSG00000113212.7","PCDHB7","ENSG00000113212"
"14359","ENSG00000113231.14","PDE8B","ENSG00000113231"
"14360","ENSG00000113240.14","CLK4","ENSG00000113240"
"14361","ENSG00000113248.6","PCDHB15","ENSG00000113248"
"14362","ENSG00000113249.14","HAVCR1","ENSG00000113249"
"14363","ENSG00000113262.16","GRM6","ENSG00000113262"
"14364","ENSG00000113263.14","ITK","ENSG00000113263"
"14365","ENSG00000113269.14","RNF130","ENSG00000113269"
"14366","ENSG00000113272.14","THG1L","ENSG00000113272"
"14367","ENSG00000113273.17","ARSB","ENSG00000113273"
"14368","ENSG00000113282.14","CLINT1","ENSG00000113282"
"14369","ENSG00000113296.14","THBS4","ENSG00000113296"
"14370","ENSG00000113300.13","CNOT6","ENSG00000113300"
"14371","ENSG00000113302.6","IL12B","ENSG00000113302"
"14372","ENSG00000113303.12","BTNL8","ENSG00000113303"
"14373","ENSG00000113312.12","TTC1","ENSG00000113312"
"14374","ENSG00000113318.11","MSH3","ENSG00000113318"
"14375","ENSG00000113319.13","RASGRF2","ENSG00000113319"
"14376","ENSG00000113327.17","GABRG2","ENSG00000113327"
"14377","ENSG00000113356.13","POLR3G","ENSG00000113356"
"14378","ENSG00000113360.17","DROSHA","ENSG00000113360"
"14379","ENSG00000113361.13","CDH6","ENSG00000113361"
"14380","ENSG00000113368.12","LMNB1","ENSG00000113368"
"14381","ENSG00000113369.9","ARRDC3","ENSG00000113369"
"14382","ENSG00000113384.14","GOLPH3","ENSG00000113384"
"14383","ENSG00000113387.12","SUB1","ENSG00000113387"
"14384","ENSG00000113389.16","NPR3","ENSG00000113389"
"14385","ENSG00000113391.19","FAM172A","ENSG00000113391"
"14386","ENSG00000113396.13","SLC27A6","ENSG00000113396"
"14387","ENSG00000113407.14","TARS1","ENSG00000113407"
"14388","ENSG00000113430.10","IRX4","ENSG00000113430"
"14389","ENSG00000113441.16","LNPEP","ENSG00000113441"
"14390","ENSG00000113456.20","RAD1","ENSG00000113456"
"14391","ENSG00000113460.13","BRIX1","ENSG00000113460"
"14392","ENSG00000113492.14","AGXT2","ENSG00000113492"
"14393","ENSG00000113494.17","PRLR","ENSG00000113494"
"14394","ENSG00000113504.21","SLC12A7","ENSG00000113504"
"14395","ENSG00000113520.11","IL4","ENSG00000113520"
"14396","ENSG00000113522.14","RAD50","ENSG00000113522"
"14397","ENSG00000113525.10","IL5","ENSG00000113525"
"14398","ENSG00000113532.13","ST8SIA4","ENSG00000113532"
"14399","ENSG00000113552.16","GNPDA1","ENSG00000113552"
"14400","ENSG00000113555.6","PCDH12","ENSG00000113555"
"14401","ENSG00000113558.19","SKP1","ENSG00000113558"
"14402","ENSG00000113569.16","NUP155","ENSG00000113569"
"14403","ENSG00000113575.12","PPP2CA","ENSG00000113575"
"14404","ENSG00000113578.18","FGF1","ENSG00000113578"
"14405","ENSG00000113580.15","NR3C1","ENSG00000113580"
"14406","ENSG00000113583.8","C5orf15","ENSG00000113583"
"14407","ENSG00000113593.12","PPWD1","ENSG00000113593"
"14408","ENSG00000113594.10","LIFR","ENSG00000113594"
"14409","ENSG00000113595.15","TRIM23","ENSG00000113595"
"14410","ENSG00000113597.18","TRAPPC13","ENSG00000113597"
"14411","ENSG00000113600.12","C9","ENSG00000113600"
"14412","ENSG00000113615.13","SEC24A","ENSG00000113615"
"14413","ENSG00000113621.15","TXNDC15","ENSG00000113621"
"14414","ENSG00000113638.14","TTC33","ENSG00000113638"
"14415","ENSG00000113643.9","RARS1","ENSG00000113643"
"14416","ENSG00000113645.15","WWC1","ENSG00000113645"
"14417","ENSG00000113648.17","MACROH2A1","ENSG00000113648"
"14418","ENSG00000113657.13","DPYSL3","ENSG00000113657"
"14419","ENSG00000113658.18","SMAD5","ENSG00000113658"
"14420","ENSG00000113712.19","CSNK1A1","ENSG00000113712"
"14421","ENSG00000113716.13","HMGXB3","ENSG00000113716"
"14422","ENSG00000113719.17","ERGIC1","ENSG00000113719"
"14423","ENSG00000113721.14","PDGFRB","ENSG00000113721"
"14424","ENSG00000113722.18","CDX1","ENSG00000113722"
"14425","ENSG00000113732.9","ATP6V0E1","ENSG00000113732"
"14426","ENSG00000113734.18","BNIP1","ENSG00000113734"
"14427","ENSG00000113739.11","STC2","ENSG00000113739"
"14428","ENSG00000113742.14","CPEB4","ENSG00000113742"
"14429","ENSG00000113749.8","HRH2","ENSG00000113749"
"14430","ENSG00000113758.14","DBN1","ENSG00000113758"
"14431","ENSG00000113761.12","ZNF346","ENSG00000113761"
"14432","ENSG00000113763.12","UNC5A","ENSG00000113763"
"14433","ENSG00000118322.14","ATP10B","ENSG00000118322"
"14434","ENSG00000118762.8","PKD2","ENSG00000118762"
"14435","ENSG00000118777.12","ABCG2","ENSG00000118777"
"14436","ENSG00000118785.15","SPP1","ENSG00000118785"
"14437","ENSG00000118804.9","STBD1","ENSG00000118804"
"14438","ENSG00000118816.11","CCNI","ENSG00000118816"
"14439","ENSG00000118985.16","ELL2","ENSG00000118985"
"14440","ENSG00000118990.5","GLRXP3","ENSG00000118990"
"14441","ENSG00000119048.9","UBE2B","ENSG00000119048"
"14442","ENSG00000120129.6","DUSP1","ENSG00000120129"
"14443","ENSG00000120137.7","PANK3","ENSG00000120137"
"14444","ENSG00000120149.9","MSX2","ENSG00000120149"
"14445","ENSG00000120251.22","GRIA2","ENSG00000120251"
"14446","ENSG00000120306.11","CYSTM1","ENSG00000120306"
"14447","ENSG00000120314.19","WDR55","ENSG00000120314"
"14448","ENSG00000120318.16","ARAP3","ENSG00000120318"
"14449","ENSG00000120324.9","PCDHB10","ENSG00000120324"
"14450","ENSG00000120327.7","PCDHB14","ENSG00000120327"
"14451","ENSG00000120328.6","PCDHB12","ENSG00000120328"
"14452","ENSG00000120329.7","SLC25A2","ENSG00000120329"
"14453","ENSG00000120519.16","SLC10A7","ENSG00000120519"
"14454","ENSG00000120705.13","ETF1","ENSG00000120705"
"14455","ENSG00000120708.17","TGFBI","ENSG00000120708"
"14456","ENSG00000120709.11","FAM53C","ENSG00000120709"
"14457","ENSG00000120725.13","SIL1","ENSG00000120725"
"14458","ENSG00000120727.13","PAIP2","ENSG00000120727"
"14459","ENSG00000120729.10","MYOT","ENSG00000120729"
"14460","ENSG00000120738.8","EGR1","ENSG00000120738"
"14461","ENSG00000121089.4","NACA3P","ENSG00000121089"
"14462","ENSG00000121207.12","LRAT","ENSG00000121207"
"14463","ENSG00000121210.16","TMEM131L","ENSG00000121210"
"14464","ENSG00000121211.8","MND1","ENSG00000121211"
"14465","ENSG00000122012.14","SV2C","ENSG00000122012"
"14466","ENSG00000122203.15","KIAA1191","ENSG00000122203"
"14467","ENSG00000123213.23","NLN","ENSG00000123213"
"14468","ENSG00000123219.13","CENPK","ENSG00000123219"
"14469","ENSG00000123737.13","EXOSC9","ENSG00000123737"
"14470","ENSG00000123739.11","PLA2G12A","ENSG00000123739"
"14471","ENSG00000124275.15","MTRR","ENSG00000124275"
"14472","ENSG00000124279.12","FASTKD3","ENSG00000124279"
"14473","ENSG00000124491.16","F13A1","ENSG00000124491"
"14474","ENSG00000124535.16","WRNIP1","ENSG00000124535"
"14475","ENSG00000124570.21","SERPINB6","ENSG00000124570"
"14476","ENSG00000124588.22","NQO2","ENSG00000124588"
"14477","ENSG00000124782.21","RREB1","ENSG00000124782"
"14478","ENSG00000124783.14","SSR1","ENSG00000124783"
"14479","ENSG00000124784.9","RIOK1","ENSG00000124784"
"14480","ENSG00000124785.9","NRN1","ENSG00000124785"
"14481","ENSG00000124787.14","RPP40","ENSG00000124787"
"14482","ENSG00000124802.12","EEF1E1","ENSG00000124802"
"14483","ENSG00000125347.15","IRF1","ENSG00000125347"
"14484","ENSG00000127022.16","CANX","ENSG00000127022"
"14485","ENSG00000127184.13","COX7C","ENSG00000127184"
"14486","ENSG00000127743.6","IL17B","ENSG00000127743"
"14487","ENSG00000129116.20","PALLD","ENSG00000129116"
"14488","ENSG00000129128.13","SPCS3","ENSG00000129128"
"14489","ENSG00000129187.15","DCTD","ENSG00000129187"
"14490","ENSG00000129595.14","EPB41L4A","ENSG00000129595"
"14491","ENSG00000129596.5","CDO1","ENSG00000129596"
"14492","ENSG00000129625.13","REEP5","ENSG00000129625"
"14493","ENSG00000130449.6","ZSWIM6","ENSG00000130449"
"14494","ENSG00000131183.11","SLC34A1","ENSG00000131183"
"14495","ENSG00000131187.11","F12","ENSG00000131187"
"14496","ENSG00000131188.12","PRR7","ENSG00000131188"
"14497","ENSG00000131435.13","PDLIM4","ENSG00000131435"
"14498","ENSG00000131437.16","KIF3A","ENSG00000131437"
"14499","ENSG00000131446.17","MGAT1","ENSG00000131446"
"14500","ENSG00000131459.13","GFPT2","ENSG00000131459"
"14501","ENSG00000131495.9","NDUFA2","ENSG00000131495"
"14502","ENSG00000131503.21","ANKHD1","ENSG00000131503"
"14503","ENSG00000131504.18","DIAPH1","ENSG00000131504"
"14504","ENSG00000131507.11","NDFIP1","ENSG00000131507"
"14505","ENSG00000131508.17","UBE2D2","ENSG00000131508"
"14506","ENSG00000131711.15","MAP1B","ENSG00000131711"
"14507","ENSG00000131730.16","CKMT2","ENSG00000131730"
"14508","ENSG00000131732.12","ZCCHC9","ENSG00000131732"
"14509","ENSG00000131844.17","MCCC2","ENSG00000131844"
"14510","ENSG00000132356.12","PRKAA1","ENSG00000132356"
"14511","ENSG00000132357.14","CARD6","ENSG00000132357"
"14512","ENSG00000132563.17","REEP2","ENSG00000132563"
"14513","ENSG00000132570.15","PCBD2","ENSG00000132570"
"14514","ENSG00000132837.15","DMGDH","ENSG00000132837"
"14515","ENSG00000132840.10","BHMT2","ENSG00000132840"
"14516","ENSG00000132842.15","AP3B1","ENSG00000132842"
"14517","ENSG00000132846.6","ZBED3","ENSG00000132846"
"14518","ENSG00000132911.5","NMUR2","ENSG00000132911"
"14519","ENSG00000132912.13","DCTN4","ENSG00000132912"
"14520","ENSG00000132915.12","PDE6A","ENSG00000132915"
"14521","ENSG00000133302.13","SLF1","ENSG00000133302"
"14522","ENSG00000133398.4","MED10","ENSG00000133398"
"14523","ENSG00000133401.16","PDZD2","ENSG00000133401"
"14524","ENSG00000133710.17","SPINK5","ENSG00000133710"
"14525","ENSG00000133835.18","HSD17B4","ENSG00000133835"
"14526","ENSG00000134056.12","MRPS36","ENSG00000134056"
"14527","ENSG00000134057.15","CCNB1","ENSG00000134057"
